time_s,position_m,velocity_m_s,left_thrust_N,right_thrust_N
19.533333,99.014538,-1.1479368,1859.6976,0
19.55,98.995582,-1.1373933,1857.2802,0
19.566667,98.976801,-1.1268686,1854.829,0
19.583333,98.958195,-1.1163631,1852.3444,0
19.6,98.939763,-1.105877,1849.8266,0
19.616667,98.921506,-1.0954105,1847.2758,0
19.633333,98.903424,-1.0849639,1844.6924,0
19.65,98.885515,-1.0745374,1842.0766,0
19.666667,98.867779,-1.0641313,1839.4287,0
19.683333,98.850217,-1.0537459,1836.7489,0
19.7,98.832827,-1.0433813,1834.0375,0
19.716667,98.81561,-1.0330379,1831.2947,0
19.733333,98.798564,-1.0227158,1828.521,0
19.75,98.781691,-1.0124154,1825.7164,0
19.766667,98.764989,-1.0021367,1822.8813,0
19.783333,98.748457,-0.99188011,1820.0159,0
19.8,98.732097,-0.98164582,1817.1205,0
19.816667,98.715906,-0.97143405,1814.1954,0
19.833333,98.699885,-0.96124504,1811.2408,0
19.85,98.684034,-0.951079,1808.257,0
19.866667,98.668352,-0.94093616,1805.2443,0
19.883333,98.652838,-0.93081674,1802.2029,0
19.9,98.637493,-0.92072096,1799.133,0
19.916667,98.622315,-0.91064903,1796.035,0
19.933333,98.607305,-0.90060117,1792.9091,0
19.95,98.592462,-0.89057761,1789.7556,0
19.966667,98.577786,-0.88057852,1786.5747,0
19.983333,98.563276,-0.87060415,1783.3666,0
20,98.548932,-0.86065468,1780.1318,0
20.016667,98.534753,-0.85073033,1776.8703,0
20.033333,98.520739,-0.84083129,1773.5824,0
20.05,98.50689,-0.83095778,1770.2685,0
20.066667,98.493204,-0.82110998,1766.9288,0
20.083333,98.479683,-0.81128809,1763.5635,0
20.1,98.466325,-0.80149232,1760.1729,0
20.116667,98.453129,-0.79172285,1756.7572,0
20.133333,98.440096,-0.78197986,1753.3167,0
20.15,98.427225,-0.77226356,1749.8517,0
20.166667,98.414516,-0.76257413,1746.3623,0
20.183333,98.401967,-0.75291176,1742.849,0
20.2,98.389579,-0.74327661,1739.3118,0
20.216667,98.377351,-0.73366889,1735.7511,0
20.233333,98.365283,-0.72408877,1732.1671,0
20.25,98.353374,-0.71453642,1728.5601,0
20.266667,98.341624,-0.70501202,1724.9303,0
20.283333,98.330032,-0.69551575,1721.278,0
20.3,98.318598,-0.68604778,1717.6033,0
20.316667,98.307321,-0.67660826,1713.9067,0
20.333333,98.296201,-0.66719738,1710.1883,0
20.35,98.285238,-0.6578153,1706.4483,0
20.366667,98.27443,-0.64846219,1702.687,0
20.383333,98.263778,-0.63913819,1698.9047,0
20.4,98.25328,-0.62984349,1695.1015,0
20.416667,98.242937,-0.62057822,1691.2779,0
20.433333,98.232748,-0.61134256,1687.4339,0
20.45,98.222713,-0.60213665,1683.5698,0
20.466667,98.21283,-0.59296065,1679.6859,0
20.483333,98.2031,-0.58381471,1675.7824,0
20.5,98.193522,-0.57469897,1671.8596,0
20.516667,98.184095,-0.56561359,1667.9177,0
20.533333,98.174819,-0.5565587,1663.9569,0
20.55,98.165693,-0.54753446,1659.9775,0
20.566667,98.156717,-0.538541,1655.9798,0
20.583333,98.147891,-0.52957847,1651.9638,0
20.6,98.139214,-0.520647,1647.93,0
20.616667,98.130685,-0.51174673,1643.8785,0
20.633333,98.122303,-0.50287778,1639.8096,0
20.65,98.114069,-0.49404031,1635.7235,0
20.666667,98.105982,-0.48523443,1631.6204,0
20.683333,98.098041,-0.47646027,1627.5005,0
20.7,98.090246,-0.46771796,1623.3642,0
20.716667,98.082596,-0.45900763,1619.2117,0
20.733333,98.07509,-0.4503294,1615.043,0
20.75,98.067729,-0.44168339,1610.8586,0
20.766667,98.060511,-0.43306972,1606.6587,0
20.783333,98.053436,-0.42448851,1602.4434,0
20.8,98.046504,-0.41593988,1598.2129,0
20.816667,98.039713,-0.40742393,1593.9676,0
20.833333,98.033064,-0.39894079,1589.7077,0
20.85,98.026556,-0.39049057,1585.4333,0
20.866667,98.020188,-0.38207336,1581.1447,0
20.883333,98.01396,-0.37368929,1576.8421,0
20.9,98.007871,-0.36533846,1572.5258,0
20.916667,98.001921,-0.35702096,1568.196,0
20.933333,97.996108,-0.34873691,1563.8529,0
20.95,97.990434,-0.3404864,1559.4966,0
20.966667,97.984896,-0.33226954,1555.1275,0
20.983333,97.979494,-0.32408642,1550.7458,0
21,97.974229,-0.31593713,1546.3517,0
21.016667,97.969098,-0.30782178,1541.9453,0
21.033333,97.964103,-0.29974044,1537.527,0
21.05,97.959241,-0.29169322,1533.0969,0
21.066667,97.954513,-0.2836802,1528.6553,0
21.083333,97.949918,-0.27570147,1524.2023,0
21.1,97.945456,-0.26775712,1519.7382,0
21.116667,97.941125,-0.25984723,1515.2632,0
21.133333,97.936925,-0.25197187,1510.7776,0
21.15,97.932856,-0.24413114,1506.2814,0
21.166667,97.928918,-0.23632511,1501.775,0
21.183333,97.925108,-0.22855385,1497.2585,0
21.2,97.921428,-0.22081745,1492.7322,0
21.216667,97.917876,-0.21311599,1488.1963,0
21.233333,97.914452,-0.20544951,1483.6509,0
21.25,97.911155,-0.19781811,1479.0963,0
21.266667,97.907985,-0.19022186,1474.5327,0
21.283333,97.90494,-0.1826608,1469.9603,0
21.3,97.902021,-0.17513504,1465.3793,0
21.316667,97.899227,-0.1676446,1460.7899,0
21.333333,97.896558,-0.16018957,1456.1924,0
21.35,97.894011,-0.15277,1451.5868,0
21.366667,97.891588,-0.14538596,1446.9735,0
21.383333,97.889288,-0.13803749,1442.3525,0
21.4,97.887109,-0.13072468,1437.7242,0
21.416667,97.885051,-0.12344755,1433.0887,0
21.433333,97.883115,-0.11620618,1428.4462,0
21.45,97.881298,-0.1090006,1423.797,0
21.466667,97.879601,-0.10183087,1419.1411,0
21.483333,97.878023,-0.094697046,1414.4789,0
21.5,97.876563,-0.087599178,1409.8104,0
21.516667,97.87522,-0.080537286,1405.136,0
21.533333,97.873995,-0.073511454,1400.4557,0
21.55,97.872886,-0.066521688,1395.7698,0
21.566667,97.871894,-0.05956806,1391.0785,0
21.583333,97.871016,-0.052650588,1386.382,0
21.6,97.870253,-0.04576932,1381.6804,0
21.616667,97.869604,-0.038924298,1376.974,0
21.633333,97.869069,-0.032115546,1372.2629,0
21.65,97.868647,-0.025343112,1367.5473,0
21.666667,97.868337,-0.01860702,1362.8274,0
21.683333,97.868138,-0.011907306,1358.1034,0
21.7,97.868051,-0.005244,1353.3755,0
21.716667,97.868074,0.00138288,1348.6438,0
21.733333,97.868207,0.007973286,1343.9086,0
21.75,97.868449,0.014527212,1339.1701,0
21.766667,97.8688,0.021044622,1334.4283,0
21.783333,97.869258,0.027525492,1329.6835,0
21.8,97.869825,0.03396981,1324.9359,0
21.816667,97.870498,0.040377546,1320.1856,0
21.833333,97.871277,0.046748688,1315.4329,0
21.85,97.872161,0.053083206,1310.6778,0
21.866667,97.873151,0.0593811,1305.9207,0
21.883333,97.874245,0.065642352,1301.1615,0
21.9,97.875443,0.071866926,1296.4007,0
21.916667,97.876744,0.078054846,1291.6382,0
21.933333,97.878147,0.08420607,1286.8742,0
21.95,97.879653,0.09032061,1282.1091,0
21.966667,97.881259,0.096398442,1277.3428,0
21.983333,97.882967,0.10243957,1272.5756,0
22,97.884774,0.10844398,1267.8077,0
22.016667,97.886681,0.11441167,1263.0392,0
22.033333,97.888687,0.12034264,1258.2703,0
22.05,97.89079,0.12623689,1253.5011,0
22.066667,97.892992,0.1320944,1248.7318,0
22.083333,97.895291,0.1379152,1243.9627,0
22.1,97.897686,0.14369927,1239.1938,0
22.116667,97.900176,0.14944663,1234.4252,0
22.133333,97.902762,0.15515727,1229.6573,0
22.15,97.905443,0.1608312,1224.8901,0
22.166667,97.908217,0.16646843,1220.1238,0
22.183333,97.911085,0.17206896,1215.3585,0
22.2,97.914046,0.17763281,1210.5944,0
22.216667,97.917098,0.18315998,1205.8317,0
22.233333,97.920243,0.1886505,1201.0705,0
22.25,97.923478,0.19410437,1196.311,0
22.266667,97.926803,0.19952159,1191.5533,0
22.283333,97.930218,0.2049022,1186.7976,0
22.3,97.933722,0.2102462,1182.0441,0
22.316667,97.937315,0.21555362,1177.2928,0
22.333333,97.940995,0.22082447,1172.5439,0
22.35,97.944763,0.22605877,1167.7977,0
22.366667,97.948617,0.23125655,1163.0542,0
22.383333,97.952557,0.23641781,1158.3135,0
22.4,97.956583,0.24154261,1153.5759,0
22.416667,97.960694,0.24663094,1148.8415,0
22.433333,97.964888,0.25168284,1144.1104,0
22.45,97.969167,0.25669834,1139.3827,0
22.466667,97.973528,0.26167746,1134.6587,0
22.483333,97.977972,0.26662024,1129.9384,0
22.5,97.982497,0.27152669,1125.222,0
22.516667,97.987104,0.27639686,1120.5097,0
22.533333,97.991791,0.28123077,1115.8015,0
22.55,97.996558,0.28602847,1111.0976,0
22.566667,98.001404,0.29078998,1106.3982,0
22.583333,98.00633,0.29551533,1101.7034,0
22.6,98.011333,0.30020456,1097.0133,0
22.616667,98.016414,0.30485773,1092.328,0
22.633333,98.021572,0.30947485,1087.6477,0
22.65,98.026806,0.31405598,1082.9726,0
22.666667,98.032116,0.31860114,1078.3027,0
22.683333,98.037501,0.32311038,1073.6382,0
22.7,98.042961,0.32758375,1068.9793,0
22.716667,98.048495,0.33202129,1064.326,0
22.733333,98.054102,0.33642304,1059.6784,0
22.75,98.059782,0.34078904,1055.0368,0
22.766667,98.065534,0.34511936,1050.4012,0
22.783333,98.071357,0.34941402,1045.7717,0
22.8,98.077252,0.35367309,1041.1486,0
22.816667,98.083217,0.3578966,1036.5318,0
22.833333,98.089251,0.36208461,1031.9216,0
22.85,98.095355,0.36623718,1027.3181,0
22.866667,98.101528,0.37035434,1022.7213,0
22.883333,98.107769,0.37443617,1018.1314,0
22.9,98.114077,0.3784827,1013.5485,0
22.916667,98.120452,0.38249401,1008.9728,0
22.933333,98.126893,0.38647013,1004.4043,0
22.95,98.1334,0.39041113,999.84319,0
22.966667,98.139972,0.39431706,995.28956,0
22.983333,98.146608,0.398188,990.74353,0
23,98.153308,0.40202397,986.20522,0
23.016667,98.160072,0.40582507,981.67475,0
23.033333,98.166899,0.40959134,977.15221,0
23.05,98.173787,0.41332285,972.63772,0
23.066667,98.180738,0.41701966,968.1314,0
23.083333,98.187749,0.42068183,963.63336,0
23.1,98.194821,0.42430943,959.14369,0
23.116667,98.201953,0.42790253,954.66252,0
23.133333,98.209144,0.43146118,950.18995,0
23.15,98.216393,0.43498546,945.72608,0
23.166667,98.223701,0.43847544,941.27103,0
23.183333,98.231067,0.44193118,936.82489,0
23.2,98.238489,0.44535275,932.38777,0
23.216667,98.245968,0.44874023,927.95977,0
23.233333,98.253503,0.45209367,923.54099,0
23.25,98.261093,0.45541316,919.13154,0
23.266667,98.268738,0.45869878,914.73151,0
23.283333,98.276438,0.46195058,910.34101,0
23.3,98.28419,0.46516865,905.96013,0
23.316667,98.291996,0.46835306,901.58897,0
23.333333,98.299855,0.4715039,897.22763,0
23.35,98.307765,0.47462121,892.87619,0
23.366667,98.315727,0.47770511,888.53478,0
23.383333,98.323739,0.48075564,884.20345,0
23.4,98.331802,0.4837729,879.88233,0
23.416667,98.339915,0.48675697,875.57149,0
23.433333,98.348077,0.48970793,871.27103,0
23.45,98.356287,0.49262585,866.98104,0
23.466667,98.364546,0.49551081,862.70161,0
23.483333,98.372852,0.49836291,858.43284,0
23.5,98.381205,0.50118221,854.17479,0
23.516667,98.389604,0.50396882,849.92757,0
23.533333,98.39805,0.5067228,845.69126,0
23.55,98.40654,0.50944424,841.46595,0
23.566667,98.415076,0.51213323,837.25171,0
23.583333,98.423656,0.51478987,833.04865,0
23.6,98.432279,0.51741422,828.85682,0
23.616667,98.440946,0.52000638,824.67633,0
23.633333,98.449656,0.52256644,820.50725,0
23.65,98.458407,0.52509448,816.34966,0
23.666667,98.4672,0.52759059,812.20364,0
23.683333,98.476035,0.53005487,808.06927,0
23.7,98.484909,0.53248741,803.94662,0
23.716667,98.493824,0.53488828,799.83578,0
23.733333,98.502778,0.5372576,795.73683,0
23.75,98.511772,0.53959545,791.64983,0
23.766667,98.520803,0.54190192,787.57486,0
23.783333,98.529873,0.5441771,783.512,0
23.8,98.53898,0.54642109,779.46131,0
23.816667,98.548124,0.54863398,775.42288,0
23.833333,98.557268,0.54863398,0,622.66323
23.85,98.566412,0.54863398,0,625.11019
23.866667,98.575556,0.54863398,0,627.55715
23.883333,98.5847,0.54863398,0,630.00411
23.9,98.593843,0.54863398,0,632.45107
23.916667,98.602987,0.54863398,0,634.89803
23.933333,98.612131,0.54863398,0,637.34499
23.95,98.621275,0.54863398,0,639.79195
23.966667,98.630419,0.54863398,0,642.23891
23.983333,98.639563,0.54863398,0,644.68587
24,98.648707,0.54863398,0,647.13282
24.016667,98.657851,0.54863398,0,649.57979
24.033333,98.666995,0.54863398,0,652.02675
24.05,98.676139,0.54863398,0,654.4737
24.066667,98.685282,0.54863398,0,656.92066
24.083333,98.694426,0.54863398,0,659.36762
24.1,98.70357,0.54863398,0,661.81458
24.116667,98.712714,0.54863398,0,664.26154
24.133333,98.721858,0.54863398,0,666.7085
24.15,98.731002,0.54863398,0,669.15546
24.166667,98.740146,0.54863398,0,671.60241
24.183333,98.74929,0.54863398,0,674.04938
24.2,98.758434,0.54863398,0,676.49634
24.216667,98.767578,0.54863398,0,678.9433
24.233333,98.776721,0.54861909,0,681.39026
24.25,98.785864,0.54858545,0,683.82652
24.266667,98.795006,0.54853315,0,686.24926
24.283333,98.804148,0.54846229,0,688.65844
24.3,98.813287,0.54837299,0,691.05407
24.316667,98.822425,0.54826535,0,693.43615
24.333333,98.83156,0.54813946,0,695.80464
24.35,98.840694,0.54799545,0,698.15956
24.366667,98.849824,0.54783341,0,700.5009
24.383333,98.858952,0.54765344,0,702.82866
24.4,98.868076,0.54745565,0,705.14281
24.416667,98.877197,0.54724015,0,707.44337
24.433333,98.886314,0.54700703,0,709.73033
24.45,98.895426,0.54675641,0,712.00368
24.466667,98.904534,0.54648839,0,714.26342
24.483333,98.913638,0.54620308,0,716.50954
24.5,98.922736,0.54590057,0,718.74206
24.516667,98.931829,0.54558098,0,720.96095
24.533333,98.940916,0.5452444,0,723.16623
24.55,98.949998,0.54489095,0,725.35788
24.566667,98.959073,0.54452073,0,727.53592
24.583333,98.968142,0.54413384,0,729.70034
24.6,98.977204,0.54373039,0,731.85113
24.616667,98.98626,0.54331048,0,733.98831
24.633333,98.995307,0.54287422,0,736.11188
24.65,99.004348,0.54242171,0,738.22182
24.666667,99.01338,0.54195306,0,740.31816
24.683333,99.022405,0.54146837,0,742.40089
24.7,99.031421,0.54096776,0,744.47001
24.716667,99.040429,0.5404513,0,746.52553
24.733333,99.049427,0.53991914,0,748.56744
24.75,99.058417,0.53937134,0,750.59577
24.766667,99.067397,0.53880804,0,752.6105
24.783333,99.076367,0.53822932,0,754.61166
24.8,99.085328,0.5376353,0,756.59923
24.816667,99.094278,0.53702609,0,758.57323
24.833333,99.103218,0.53640177,0,760.53367
24.85,99.112148,0.53576246,0,762.48055
24.866667,99.121066,0.53510827,0,764.41389
24.883333,99.129974,0.5344393,0,766.33367
24.9,99.138869,0.53375563,0,768.23994
24.916667,99.147754,0.53305741,0,770.13266
24.933333,99.156626,0.5323447,0,772.01188
24.95,99.165486,0.53161763,0,773.8776
24.966667,99.174334,0.53087631,0,775.72981
24.983333,99.18317,0.53012081,0,777.56855
25,99.191992,0.52935127,0,779.39381
25.016667,99.200802,0.52856777,0,781.20561
25.033333,99.209598,0.52777043,0,783.00395
25.05,99.218381,0.52695934,0,784.78886
25.066667,99.227149,0.52613462,0,786.56035
25.083333,99.235904,0.52529635,0,788.31842
25.1,99.244645,0.52444465,0,790.06309
25.116667,99.253371,0.52357961,0,791.79438
25.133333,99.262083,0.52270135,0,793.51229
25.15,99.27078,0.52180996,0,795.21685
25.166667,99.279462,0.52090556,0,796.90806
25.183333,99.288128,0.51998822,0,798.58595
25.2,99.296779,0.51905807,0,800.25052
25.216667,99.305414,0.51811522,0,801.9018
25.233333,99.314034,0.51715974,0,803.53981
25.25,99.322637,0.51619175,0,805.16455
25.266667,99.331224,0.51521135,0,806.77604
25.283333,99.339794,0.51421865,0,808.3743
25.3,99.348348,0.51321374,0,809.95936
25.316667,99.356884,0.51219673,0,811.53122
25.333333,99.365404,0.51116771,0,813.08991
25.35,99.373906,0.5101268,0,814.63545
25.366667,99.38239,0.50907409,0,816.16785
25.383333,99.390857,0.50800967,0,817.68714
25.4,99.399306,0.50693365,0,819.19332
25.416667,99.407737,0.50584614,0,820.68643
25.433333,99.416149,0.50474724,0,822.16649
25.45,99.424543,0.50363703,0,823.63352
25.466667,99.432919,0.50251563,0,825.08752
25.483333,99.441275,0.50138314,0,826.52854
25.5,99.449612,0.50023964,0,827.95659
25.516667,99.45793,0.49908525,0,829.37169
25.533333,99.466229,0.49792007,0,830.77387
25.55,99.474508,0.49674418,0,832.16315
25.566667,99.482767,0.4955577,0,833.53954
25.583333,99.491007,0.49436071,0,834.90309
25.6,99.499226,0.49315333,0,836.2538
25.616667,99.507425,0.49193564,0,837.5917
25.633333,99.515603,0.49070775,0,838.91682
25.65,99.523761,0.48946975,0,840.22918
25.666667,99.531898,0.48822175,0,841.52881
25.683333,99.540014,0.48696384,0,842.81573
25.7,99.548109,0.48569611,0,844.08997
25.716667,99.556183,0.48441868,0,845.35155
25.733333,99.564235,0.48313162,0,846.60051
25.75,99.572266,0.48183504,0,847.83685
25.766667,99.580274,0.48052904,0,849.06063
25.783333,99.588261,0.47921371,0,850.27185
25.8,99.596226,0.47788916,0,851.47055
25.816667,99.604169,0.47655546,0,852.65676
25.833333,99.612089,0.47521273,0,853.83049
25.85,99.619987,0.47386106,0,854.99179
25.866667,99.627862,0.47250054,0,856.14069
25.883333,99.635714,0.47113127,0,857.2772
25.9,99.643543,0.46975334,0,858.40135
25.916667,99.651349,0.46836685,0,859.51319
25.933333,99.659132,0.46697189,0,860.61273
25.95,99.666892,0.46556857,0,861.70001
25.966667,99.674628,0.46415696,0,862.77505
25.983333,99.68234,0.46273717,0,863.83789
26,99.690028,0.46130929,0,864.88856
26.016667,99.697693,0.45987341,0,865.92708
26.033333,99.705333,0.45842963,0,866.9535
26.05,99.71295,0.45697804,0,867.96784
26.066667,99.720542,0.45551873,0,868.97012
26.083333,99.728109,0.45405179,0,869.96039
26.1,99.735652,0.45257732,0,870.93868
26.116667,99.74317,0.45109541,0,871.90501
26.133333,99.750664,0.44960616,0,872.85942
26.15,99.758132,0.44810963,0,873.80196
26.166667,99.765576,0.44660596,0,874.73263
26.183333,99.772994,0.4450952,0,875.65148
26.2,99.780387,0.44357745,0,876.55855
26.216667,99.787754,0.44205281,0,877.45386
26.233333,99.795097,0.44052137,0,878.33745
26.25,99.802413,0.43898321,0,879.20936
26.266667,99.809704,0.43743844,0,880.06961
26.283333,99.816968,0.43588712,0,880.91826
26.3,99.824207,0.43432937,0,881.75531
26.316667,99.83142,0.43276525,0,882.58082
26.333333,99.838606,0.43119486,0,883.39482
26.35,99.845767,0.42961829,0,884.19733
26.366667,99.852901,0.42803564,0,884.98841
26.383333,99.860008,0.42644698,0,885.76809
26.4,99.867089,0.4248524,0,886.53639
26.416667,99.874143,0.423252,0,887.29336
26.433333,99.881171,0.42164585,0,888.03903
26.45,99.888171,0.42003405,0,888.77344
26.466667,99.895145,0.41841668,0,889.49662
26.483333,99.902091,0.41679383,0,890.20862
26.5,99.909011,0.41516558,0,890.90947
26.516667,99.915903,0.41353202,0,891.5992
26.533333,99.922768,0.41189323,0,892.27786
26.55,99.929605,0.4102493,0,892.94548
26.566667,99.936415,0.40860032,0,893.6021
26.583333,99.943198,0.40694636,0,894.24775
26.6,99.949953,0.40528752,0,894.88248
26.616667,99.95668,0.40362387,0,895.50633
26.633333,99.963379,0.4019555,0,896.11933
26.65,99.97005,0.40028249,0,896.72151
26.666667,99.976694,0.39860494,0,897.31293
26.683333,99.983309,0.39692291,0,897.89362
26.7,99.989896,0.39523649,0,898.4636
26.716667,99.996456,0.39354577,0,899.02294
26.733333,100.00299,0.39185081,0,899.57167
26.75,100.00949,0.39015172,0,900.10982
26.766667,100.01596,0.38844856,0,900.63743
26.783333,100.02241,0.38674142,0,901.15454
26.8,100.02883,0.38503037,0,901.66121
26.816667,100.03521,0.38331551,0,902.15745
26.833333,100.04157,0.38159691,0,902.64333
26.85,100.04791,0.37987464,0,903.11886
26.866667,100.05421,0.37814879,0,903.5841
26.883333,100.06048,0.37641944,0,904.03909
26.9,100.06673,0.37468666,0,904.48387
26.916667,100.07294,0.37295054,0,904.91847
26.933333,100.07913,0.37121114,0,905.34294
26.95,100.08529,0.36946856,0,905.75731
26.966667,100.09142,0.36772287,0,906.16165
26.983333,100.09752,0.36597413,0,906.55597
27,100.10359,0.36422245,0,906.94033
27.016667,100.10963,0.36246787,0,907.31476
27.033333,100.11564,0.36071048,0,907.67931
27.05,100.12162,0.35895037,0,908.03402
27.066667,100.12757,0.3571876,0,908.37892
27.083333,100.1335,0.35542225,0,908.71408
27.1,100.13939,0.35365439,0,909.03951
27.116667,100.14526,0.3518841,0,909.35528
27.133333,100.15109,0.35011145,0,909.6614
27.15,100.1569,0.34833653,0,909.95795
27.166667,100.16267,0.34655939,0,910.24495
27.183333,100.16842,0.34478011,0,910.52244
27.2,100.17414,0.34299877,0,910.79047
27.216667,100.17982,0.34121544,0,911.04909
27.233333,100.18548,0.33943019,0,911.29833
27.25,100.19111,0.33764309,0,911.53824
27.266667,100.19671,0.33585422,0,911.76886
27.283333,100.20227,0.33406364,0,911.99023
27.3,100.20781,0.33227143,0,912.2024
27.316667,100.21332,0.33047765,0,912.40542
27.333333,100.2188,0.32868238,0,912.59932
27.35,100.22425,0.32688569,0,912.78414
27.366667,100.22966,0.32508765,0,912.95993
27.383333,100.23505,0.32328831,0,913.12674
27.4,100.24041,0.32148777,0,913.2846
27.416667,100.24574,0.31968608,0,913.43358
27.433333,100.25104,0.31788331,0,913.57369
27.45,100.2563,0.31607952,0,913.705
27.466667,100.26154,0.3142748,0,913.82753
27.483333,100.26675,0.31246919,0,913.94135
27.5,100.27193,0.31066278,0,914.04649
27.516667,100.27708,0.30885563,0,914.14299
27.533333,100.28219,0.30704779,0,914.2309
27.55,100.28728,0.30523935,0,914.31027
27.566667,100.29234,0.30343036,0,914.38113
27.583333,100.29736,0.30162089,0,914.44353
27.6,100.30236,0.29981101,0,914.49753
27.616667,100.30733,0.29800076,0,914.54315
27.633333,100.31226,0.29619025,0,914.58045
27.65,100.31717,0.2943795,0,914.60947
27.666667,100.32205,0.29256859,0,914.63026
27.683333,100.32689,0.29075759,0,914.64285
27.7,100.33171,0.28894654,0,914.6473
27.716667,100.33649,0.28713554,0,914.64363
27.733333,100.34125,0.28532461,0,914.63193
27.75,100.34597,0.28351385,0,914.6122
27.766667,100.35067,0.28170329,0,914.58451
27.783333,100.35533,0.27989301,0,914.54889
27.8,100.35997,0.27808306,0,914.5054
27.816667,100.36457,0.27627352,0,914.45407
27.833333,100.36915,0.27446441,0,914.39495
27.85,100.37369,0.27265584,0,914.32809
27.866667,100.37821,0.27084783,0,914.25353
27.883333,100.38269,0.26904046,0,914.17132
27.9,100.38714,0.26723378,0,914.08149
27.916667,100.39157,0.26542784,0,913.98411
27.933333,100.39596,0.26362272,0,913.87919
27.95,100.40033,0.26181846,0,913.76682
27.966667,100.40466,0.26001512,0,913.647
27.983333,100.40896,0.25821277,0,913.51981
28,100.41324,0.25641145,0,913.38527
28.016667,100.41748,0.25461122,0,913.24344
28.033333,100.42169,0.25281214,0,913.09436
28.05,100.42588,0.25101426,0,912.93808
28.066667,100.43003,0.24921764,0,912.77463
28.083333,100.43415,0.24742234,0,912.60407
28.1,100.43825,0.2456284,0,912.42644
28.116667,100.44231,0.24383588,0,912.24179
28.133333,100.44635,0.24204484,0,912.05015
28.15,100.45035,0.24025533,0,911.85158
28.166667,100.45432,0.23846741,0,911.64612
28.183333,100.45827,0.23668111,0,911.43382
28.2,100.46218,0.2348965,0,911.21471
28.216667,100.46607,0.23311364,0,910.98885
28.233333,100.46993,0.23133256,0,910.75628
28.25,100.47375,0.22955332,0,910.51704
28.266667,100.47755,0.22777598,0,910.27118
28.283333,100.48131,0.22600058,0,910.01874
28.3,100.48505,0.22422718,0,909.75978
28.316667,100.48876,0.22245583,0,909.49432
28.333333,100.49244,0.22068656,0,909.22243
28.35,100.49609,0.21891943,0,908.94414
28.366667,100.4997,0.2171545,0,908.65949
28.383333,100.50329,0.21539182,0,908.36854
28.4,100.50686,0.21363141,0,908.07133
28.416667,100.51039,0.21187334,0,907.76789
28.433333,100.51389,0.21011767,0,907.45829
28.45,100.51736,0.20836442,0,907.14255
28.466667,100.5208,0.20661364,0,906.82073
28.483333,100.52422,0.2048654,0,906.49287
28.5,100.5276,0.20311972,0,906.15901
28.516667,100.53096,0.20137666,0,905.8192
28.533333,100.53429,0.19963626,0,905.47349
28.55,100.53759,0.19789858,0,905.12191
28.566667,100.54086,0.19616363,0,904.76452
28.583333,100.5441,0.19443149,0,904.40135
28.6,100.54731,0.19270219,0,904.03245
28.616667,100.55049,0.19097578,0,903.65786
28.633333,100.55364,0.18925229,0,903.27764
28.65,100.55677,0.18753176,0,902.89181
28.666667,100.55987,0.18581426,0,902.50043
28.683333,100.56294,0.18409982,0,902.10354
28.7,100.56598,0.18238847,0,901.70119
28.716667,100.56899,0.18068026,0,901.29342
28.733333,100.57197,0.17897523,0,900.88026
28.75,100.57492,0.17727342,0,900.46178
28.766667,100.57785,0.17557488,0,900.038
28.783333,100.58075,0.17387964,0,899.60897
28.8,100.58362,0.17218775,0,899.17474
28.816667,100.58646,0.17049923,0,898.73536
28.833333,100.58927,0.16881415,0,898.29085
28.85,100.59206,0.16713251,0,897.84127
28.866667,100.59482,0.16545439,0,897.38666
28.883333,100.59755,0.1637798,0,896.92707
28.9,100.60025,0.16210879,0,896.46253
28.916667,100.60292,0.1604414,0,895.99309
28.933333,100.60557,0.15877766,0,895.5188
28.95,100.60819,0.1571176,0,895.03969
28.966667,100.61078,0.15546127,0,894.55581
28.983333,100.61334,0.1538087,0,894.0672
29,100.61588,0.15215994,0,893.57391
29.016667,100.61839,0.15051501,0,893.07597
29.033333,100.62087,0.14887394,0,892.57344
29.05,100.62332,0.14723678,0,892.06634
29.066667,100.62575,0.14560357,0,891.55473
29.083333,100.62815,0.14397432,0,891.03864
29.1,100.63052,0.14234909,0,890.51813
29.116667,100.63287,0.14072789,0,889.99323
29.133333,100.63518,0.13911077,0,889.46398
29.15,100.63748,0.13749776,0,888.93042
29.166667,100.63974,0.13588889,0,888.39261
29.183333,100.64198,0.13428419,0,887.85057
29.2,100.64419,0.13268371,0,887.30435
29.216667,100.64637,0.13108745,0,886.75401
29.233333,100.64853,0.12949547,0,886.19956
29.25,100.65066,0.1279078,0,885.64105
29.266667,100.65277,0.12632444,0,885.07855
29.283333,100.65485,0.12474545,0,884.51206
29.3,100.6569,0.12317086,0,883.94165
29.316667,100.65893,0.12160069,0,883.36734
29.333333,100.66093,0.12003496,0,882.7892
29.35,100.6629,0.11847372,0,882.20724
29.366667,100.66485,0.11691699,0,881.62152
29.383333,100.66678,0.1153648,0,881.03207
29.4,100.66867,0.11381718,0,880.43895
29.416667,100.67054,0.11227415,0,879.84218
29.433333,100.67239,0.11073574,0,879.2418
29.45,100.67421,0.10920199,0,878.63786
29.466667,100.676,0.10767291,0,878.0304
29.483333,100.67777,0.10614854,0,877.41946
29.5,100.67952,0.1046289,0,876.80508
29.516667,100.68124,0.10311401,0,876.1873
29.533333,100.68293,0.10160391,0,875.56615
29.55,100.6846,0.10009862,0,874.94168
29.566667,100.68624,0.098598156,0,874.31393
