time_s,position_m,velocity_m_s,left_thrust_N,right_thrust_N
57.683333,73.116419,13.120325,1741.4088,0
57.7,73.33525,13.129917,1733.6065,0
57.716667,73.554241,13.139448,1725.7984,0
57.733333,73.77339,13.148919,1717.9846,0
57.75,73.992695,13.158329,1710.1652,0
57.766667,74.212157,13.16768,1702.3402,0
57.783333,74.431773,13.17697,1694.5097,0
57.8,74.651543,13.1862,1686.6736,0
57.816667,74.871466,13.195369,1678.8321,0
57.833333,75.09154,13.204478,1670.9851,0
57.85,75.311766,13.213527,1663.1326,0
57.866667,75.532141,13.222515,1655.2748,0
57.883333,75.752665,13.231442,1647.4117,0
57.9,75.973337,13.240309,1639.5432,0
57.916667,76.194155,13.249115,1631.6695,0
57.933333,76.41512,13.257861,1623.7905,0
57.95,76.636229,13.266546,1615.9063,0
57.966667,76.857482,13.27517,1608.017,0
57.983333,77.078877,13.283733,1600.1225,0
58,77.300415,13.292236,1592.2229,0
58.016667,77.522093,13.300677,1584.3183,0
58.033333,77.74391,13.309058,1576.4087,0
58.05,77.965866,13.317378,1568.4941,0
58.066667,78.18796,13.325637,1560.5745,0
58.083333,78.410191,13.333834,1552.65,0
58.1,78.632557,13.341971,1544.7207,0
58.116667,78.855058,13.350047,1536.7865,0
58.133333,79.077692,13.358061,1528.8475,0
58.15,79.300459,13.366015,1520.9037,0
58.166667,79.523358,13.373907,1512.9552,0
58.183333,79.746387,13.381738,1505.002,0
58.2,79.969545,13.389507,1497.0442,0
58.216667,80.192832,13.397216,1489.0817,0
58.233333,80.416246,13.404862,1481.1147,0
58.25,80.639787,13.412448,1473.1431,0
58.266667,80.863453,13.419972,1465.167,0
58.283333,81.087244,13.427435,1457.1864,0
58.3,81.311158,13.434836,1449.2014,0
58.316667,81.535194,13.442176,1441.212,0
58.333333,81.759352,13.449454,1433.2182,0
58.35,81.98363,13.45667,1425.2201,0
58.366667,82.208027,13.463825,1417.2177,0
58.383333,82.432542,13.470919,1409.211,0
58.4,82.657174,13.47795,1401.2001,0
58.416667,82.881923,13.48492,1393.1851,0
58.433333,83.106787,13.491828,1385.1659,0
58.45,83.331765,13.498674,1377.1426,0
58.466667,83.556856,13.505459,1369.1152,0
58.483333,83.782059,13.512182,1361.0838,0
58.5,84.007373,13.518842,1353.0484,0
58.516667,84.232797,13.525441,1345.009,0
58.533333,84.45833,13.531978,1336.9657,0
58.55,84.683971,13.538453,1328.9185,0
58.566667,84.909718,13.544866,1320.8675,0
58.583333,85.135572,13.551217,1312.8126,0
58.6,85.361531,13.557506,1304.754,0
58.616667,85.587593,13.563733,1296.6916,0
58.633333,85.813758,13.569898,1288.6256,0
58.65,86.040024,13.576,1280.5558,0
58.666667,86.266392,13.582041,1272.4825,0
58.683333,86.492859,13.588019,1264.4055,0
58.7,86.719424,13.593935,1256.325,0
58.716667,86.946087,13.599789,1248.241,0
58.733333,87.172847,13.60558,1240.1534,0
58.75,87.399702,13.611309,1232.0625,0
58.766667,87.626652,13.616976,1223.9681,0
58.783333,87.853695,13.62258,1215.8704,0
58.8,88.08083,13.628123,1207.7693,0
58.816667,88.308057,13.633602,1199.665,0
58.833333,88.535374,13.639019,1191.5573,0
58.85,88.76278,13.644374,1183.4465,0
58.866667,88.990275,13.649667,1175.3325,0
58.883333,89.217856,13.654896,1167.2153,0
58.9,89.445524,13.660064,1159.095,0
58.916667,89.673277,13.665168,1150.9717,0
58.933333,89.901114,13.670211,1142.8453,0
58.95,90.129033,13.67519,1134.7159,0
58.966667,90.357035,13.680107,1126.5835,0
58.983333,90.585118,13.684961,1118.4483,0
59,90.81328,13.689753,1110.3101,0
59.016667,91.041522,13.694482,1102.1691,0
59.033333,91.269841,13.699148,1094.0253,0
59.05,91.498237,13.703752,1085.8787,0
59.066667,91.726708,13.708292,1077.7293,0
59.083333,91.955255,13.71277,1069.5773,0
59.1,92.183874,13.717186,1061.4226,0
59.116667,92.412567,13.721538,1053.2653,0
59.133333,92.64133,13.725828,1045.1053,0
59.15,92.870165,13.730054,1036.9429,0
59.166667,93.099068,13.734218,1028.7779,0
59.183333,93.32804,13.738319,1020.6104,0
59.2,93.55708,13.742357,1012.4406,0
59.216667,93.786185,13.746332,1004.2683,0
59.233333,94.015356,13.750244,996.0936,0
59.25,94.244591,13.754093,987.91662,0
59.266667,94.473889,13.757879,979.73734,0
59.283333,94.703249,13.761603,971.55582,0
59.3,94.93267,13.765263,963.37208,0
59.316667,95.162151,13.76886,955.18616,0
59.333333,95.391691,13.772394,946.99811,0
59.35,95.621288,13.775865,938.80795,0
59.366667,95.850943,13.779273,930.61573,0
59.383333,96.080653,13.782618,922.42148,0
59.4,96.310418,13.785899,914.22525,0
59.416667,96.540237,13.789118,906.02706,0
59.433333,96.770108,13.792273,897.82696,0
59.45,97.000031,13.795366,889.62498,0
59.466667,97.230004,13.798395,881.42116,0
59.483333,97.460027,13.801361,873.21554,0
59.5,97.690098,13.804264,865.00816,0
59.516667,97.920216,13.807103,856.79905,0
59.533333,98.150381,13.809879,848.58825,0
59.55,98.380591,13.812592,840.3758,0
59.566667,98.610845,13.815242,832.16174,0
59.583333,98.841142,13.817829,823.9461,0
59.6,99.071481,13.820352,815.72893,0
59.616667,99.301861,13.822812,807.51025,0
59.633333,99.532282,13.825209,799.29011,0
59.65,99.762741,13.827542,791.06855,0
59.666667,99.993237,13.829812,782.8456,0
59.683333,100.22377,13.832019,774.62129,0
59.7,100.4543,13.832019,0,627.66432
59.716667,100.68484,13.832019,0,635.88993
59.733333,100.91537,13.832019,0,644.11555
59.75,101.14591,13.832019,0,652.34116
59.766667,101.37644,13.832019,0,660.56678
59.783333,101.60697,13.832019,0,668.79239
59.8,101.83751,13.832019,0,677.01801
59.816667,102.06804,13.831974,0,685.24362
59.833333,102.29857,13.831866,0,693.46921
59.85,102.5291,13.831695,0,701.69473
59.866667,102.75962,13.831461,0,709.92015
59.883333,102.99014,13.831163,0,718.14544
59.9,103.22066,13.830801,0,726.37054
59.916667,103.45116,13.830377,0,734.59543
59.933333,103.68166,13.829889,0,742.82007
59.95,103.91215,13.829338,0,751.04442
59.966667,104.14263,13.828723,0,759.26844
59.983333,104.3731,13.828045,0,767.49209
60,104.60355,13.827304,0,775.71534
